Date,Open,High,Low,Close,Adj Close,Volume
2013-03-13,4975.000000,4975.000000,4900.000000,4975.000000,4642.049805,2242500
2013-03-14,5100.000000,5200.000000,4975.000000,5100.000000,4758.684082,3516500
2013-03-15,5100.000000,5200.000000,5050.000000,5100.000000,4758.684082,2028000
2013-03-18,4875.000000,5150.000000,4875.000000,4875.000000,4548.742188,1571000
2013-03-19,5050.000000,5050.000000,4875.000000,5050.000000,4712.030762,2278000
2013-03-20,5050.000000,5050.000000,4950.000000,5050.000000,4712.030762,1109500
2013-03-21,5150.000000,5150.000000,4975.000000,5150.000000,4805.337891,2446500
2013-03-22,5150.000000,5200.000000,5050.000000,5150.000000,4805.337891,1148000
2013-03-25,5300.000000,5300.000000,5100.000000,5300.000000,4945.299316,1161500
2013-03-26,5100.000000,5250.000000,5100.000000,5100.000000,4758.684082,1050500
2013-03-27,5300.000000,5300.000000,5100.000000,5300.000000,4945.299316,1412500
2013-03-28,5300.000000,5400.000000,5200.000000,5300.000000,4945.299316,1242000
2013-04-01,5350.000000,5400.000000,5250.000000,5350.000000,4991.953125,765500
2013-04-02,5250.000000,5300.000000,4975.000000,5250.000000,4898.645508,182500
2013-04-03,5150.000000,5400.000000,5150.000000,5150.000000,4805.337891,3
2013-04-04,5200.000000,5200.000000,5150.000000,5200.000000,4851.991699,86500
2013-04-05,5200.000000,5200.000000,5150.000000,5200.000000,4851.991699,81500
2013-04-08,5150.000000,5200.000000,4975.000000,5150.000000,4805.337891,569000
2013-04-09,5100.000000,5200.000000,5100.000000,5100.000000,4758.684082,57000
2013-04-10,5100.000000,5150.000000,5050.000000,5100.000000,4758.684082,312000
2013-04-11,5100.000000,5100.000000,5000.000000,5100.000000,4758.684082,164000
2013-04-12,5050.000000,5100.000000,5050.000000,5050.000000,4712.030762,102500
2013-04-15,5250.000000,5250.000000,5000.000000,5250.000000,4898.645508,326000
2013-04-16,5300.000000,5300.000000,5150.000000,5300.000000,4945.299316,315000
2013-04-17,5350.000000,5350.000000,5250.000000,5350.000000,4991.953125,312500
2013-04-18,5250.000000,5350.000000,5200.000000,5250.000000,4898.645508,246000
2013-04-19,5100.000000,5300.000000,5100.000000,5100.000000,4758.684082,368000
2013-04-22,5100.000000,5100.000000,4975.000000,5050.000000,4712.030762,856000
2013-04-23,5050.000000,5150.000000,5050.000000,5100.000000,4758.684082,3
2013-04-24,4950.000000,5250.000000,4950.000000,5050.000000,4712.030762,1534500
2013-04-25,5150.000000,5150.000000,5000.000000,5100.000000,4758.684082,746500
2013-04-26,5100.000000,5100.000000,5000.000000,5000.000000,4665.376953,342500
2013-04-29,5050.000000,5600.000000,5050.000000,5200.000000,4851.991699,4171000
2013-04-30,5250.000000,5350.000000,5200.000000,5300.000000,4945.299316,1133000
2013-05-01,5350.000000,5550.000000,5350.000000,5450.000000,5085.260742,1706500
2013-05-02,5450.000000,5800.000000,5450.000000,5600.000000,5225.221680,6111500
2013-05-03,5600.000000,5700.000000,5550.000000,5650.000000,5271.875488,1500500
2013-05-06,5650.000000,5950.000000,5650.000000,5950.000000,5551.797852,3
2013-05-07,6000.000000,6000.000000,5800.000000,5800.000000,5411.836914,2380500
2013-05-08,5800.000000,6000.000000,5600.000000,5700.000000,5318.529297,2901500
2013-05-10,5850.000000,6050.000000,5800.000000,5800.000000,5411.836914,6472000
2013-05-13,5800.000000,5900.000000,5400.000000,5450.000000,5085.260742,3
2013-05-14,5400.000000,5500.000000,5200.000000,5200.000000,4851.991699,2819500
2013-05-15,5250.000000,5500.000000,5100.000000,5450.000000,5085.260742,4603000
2013-05-16,5450.000000,5450.000000,5300.000000,5400.000000,5038.606934,1507000
2013-05-17,5350.000000,5350.000000,5250.000000,5250.000000,4898.645508,531000
2013-05-20,5250.000000,5400.000000,5200.000000,5250.000000,4898.645508,972500
2013-05-21,5250.000000,5300.000000,5200.000000,5250.000000,4898.645508,420500
2013-05-22,5250.000000,5300.000000,5200.000000,5300.000000,4945.299316,280500
2013-05-23,5300.000000,5300.000000,5100.000000,5200.000000,4851.991699,1235000
2013-05-24,5200.000000,5250.000000,5150.000000,5150.000000,4805.337891,393000
2013-05-27,5150.000000,5150.000000,4850.000000,4850.000000,4525.415527,3
2013-05-28,4875.000000,5000.000000,4675.000000,4675.000000,4362.126953,4794500
2013-05-29,4750.000000,4900.000000,4650.000000,4775.000000,4455.434570,4971500
2013-05-30,4750.000000,4800.000000,4700.000000,4775.000000,4455.434570,1412500
2013-05-31,4775.000000,5100.000000,4775.000000,4900.000000,4572.069336,4666500
2013-06-03,4900.000000,4900.000000,4775.000000,4775.000000,4455.434570,1747000
2013-06-04,4775.000000,5000.000000,4775.000000,5000.000000,4665.376953,1509500
2013-06-05,5000.000000,5000.000000,4775.000000,4825.000000,4502.088379,1567500
2013-06-07,4800.000000,4850.000000,4725.000000,4825.000000,4502.088379,1491000
2013-06-10,4850.000000,4975.000000,4825.000000,4950.000000,4618.723145,2260000
2013-06-11,4950.000000,4975.000000,4750.000000,4900.000000,4572.069336,2903000
2013-06-12,4800.000000,5100.000000,4725.000000,4950.000000,4618.723145,2787500
2013-06-13,5050.000000,5050.000000,4825.000000,4850.000000,4525.415527,963000
2013-06-14,4875.000000,4875.000000,4800.000000,4850.000000,4525.415527,1017000
2013-06-17,4850.000000,5000.000000,4825.000000,5000.000000,4665.376953,518500
2013-06-18,4975.000000,5000.000000,4900.000000,4975.000000,4642.049805,703500
2013-06-19,4950.000000,4950.000000,4850.000000,4875.000000,4548.742188,167500
2013-06-20,4800.000000,4800.000000,4675.000000,4700.000000,4385.454102,927000
2013-06-21,4625.000000,4900.000000,4400.000000,4500.000000,4198.838867,1321000
2013-06-24,4500.000000,4575.000000,4250.000000,4250.000000,3965.570313,3
2013-06-25,4300.000000,4325.000000,3900.000000,4050.000000,3778.955078,3
2013-06-26,4125.000000,4200.000000,4025.000000,4100.000000,3825.608887,2477500
2013-06-27,4150.000000,4250.000000,4100.000000,4100.000000,3825.608887,791500
2013-06-28,4125.000000,4175.000000,4125.000000,4150.000000,3872.262695,558000
2013-07-01,4150.000000,4175.000000,4075.000000,4100.000000,3825.608887,502500
2013-07-02,4150.000000,4150.000000,4050.000000,4050.000000,3778.955078,498000
2013-07-03,4075.000000,4075.000000,4000.000000,4050.000000,3778.955078,11008000
2013-07-04,4075.000000,4125.000000,4050.000000,4125.000000,3848.935791,265000
2013-07-05,4150.000000,4175.000000,4050.000000,4150.000000,3872.262695,67000
2013-07-08,4075.000000,4125.000000,4025.000000,4125.000000,3848.935791,237500
2013-07-09,4125.000000,4125.000000,3900.000000,4050.000000,3778.955078,156500
2013-07-10,4050.000000,4150.000000,4050.000000,4125.000000,3848.935791,362000
2013-07-11,4125.000000,4350.000000,4125.000000,4325.000000,4035.550781,305000
2013-07-12,4350.000000,4400.000000,4325.000000,4350.000000,4058.877686,507000
2013-07-15,4300.000000,4350.000000,4275.000000,4300.000000,4012.223877,110500
2013-07-16,4275.000000,4300.000000,4250.000000,4300.000000,4012.223877,425000
2013-07-17,4350.000000,4500.000000,4350.000000,4375.000000,4082.204590,246000
2013-07-18,4475.000000,4475.000000,4400.000000,4425.000000,4128.858398,250000
2013-07-19,4400.000000,4500.000000,4400.000000,4500.000000,4198.838867,241500
2013-07-22,4500.000000,4525.000000,4475.000000,4525.000000,4222.166016,37500
2013-07-23,4550.000000,4575.000000,4500.000000,4575.000000,4268.819824,139500
2013-07-24,4575.000000,4675.000000,4575.000000,4650.000000,4338.800293,331000
2013-07-25,4650.000000,4675.000000,4550.000000,4625.000000,4315.473633,148500
2013-07-26,4500.000000,4500.000000,4400.000000,4475.000000,4175.512207,516000
2013-07-29,4400.000000,4450.000000,4400.000000,4400.000000,4105.531250,26000
2013-07-30,4400.000000,4400.000000,4375.000000,4400.000000,4105.531250,45500
2013-07-31,4375.000000,4375.000000,4325.000000,4350.000000,4058.877686,20500
2013-08-01,4350.000000,4400.000000,4300.000000,4400.000000,4105.531250,194000
2013-08-02,4350.000000,4500.000000,4325.000000,4475.000000,4175.512207,462500
2013-08-12,4450.000000,4450.000000,4200.000000,4300.000000,4012.223877,109000
2013-08-13,4300.000000,4300.000000,4250.000000,4300.000000,4012.223877,314500
2013-08-14,4350.000000,4350.000000,4275.000000,4275.000000,3988.896729,130000
2013-08-15,4275.000000,4275.000000,4250.000000,4250.000000,3965.570313,372500
2013-08-16,4250.000000,4250.000000,4200.000000,4200.000000,3918.916260,115000
2013-08-19,4100.000000,4100.000000,3950.000000,4000.000000,3732.301270,497000
2013-08-20,4000.000000,4000.000000,3775.000000,3950.000000,3685.647705,810000
2013-08-21,3950.000000,3950.000000,3850.000000,3850.000000,3592.340088,312500
2013-08-22,3800.000000,3925.000000,3750.000000,3925.000000,3662.320801,516000
2013-08-23,3925.000000,3925.000000,3850.000000,3900.000000,3638.993896,82500
2013-08-26,3900.000000,3950.000000,3850.000000,3850.000000,3592.340088,549000
2013-08-27,3800.000000,3800.000000,3750.000000,3800.000000,3545.686279,1081000
2013-08-28,3700.000000,3825.000000,3600.000000,3800.000000,3545.686279,721000
2013-08-29,3800.000000,3900.000000,3800.000000,3850.000000,3592.340088,441000
2013-08-30,3875.000000,3950.000000,3875.000000,3900.000000,3638.993896,70500
2013-09-02,3900.000000,3900.000000,3850.000000,3900.000000,3638.993896,213000
2013-09-03,3850.000000,3900.000000,3850.000000,3900.000000,3638.993896,153500
2013-09-04,3850.000000,3875.000000,3825.000000,3875.000000,3615.666992,215000
2013-09-05,3850.000000,3900.000000,3850.000000,3850.000000,3592.340088,284500
2013-09-06,3825.000000,3900.000000,3800.000000,3900.000000,3638.993896,171000
2013-09-09,3950.000000,3950.000000,3900.000000,3925.000000,3662.320801,42000
2013-09-10,3950.000000,4125.000000,3950.000000,4000.000000,3732.301270,725000
2013-09-11,4000.000000,4025.000000,3975.000000,4000.000000,3732.301270,56500
2013-09-12,4000.000000,4050.000000,4000.000000,4025.000000,3755.628174,24000
2013-09-13,3925.000000,4000.000000,3925.000000,4000.000000,3732.301270,26500
2013-09-16,4025.000000,4050.000000,4000.000000,4050.000000,3778.955078,86500
2013-09-17,4050.000000,4050.000000,4000.000000,4025.000000,3755.628174,13000
2013-09-18,4025.000000,4050.000000,4025.000000,4025.000000,3755.628174,22500
2013-09-19,4075.000000,4400.000000,4050.000000,4350.000000,4058.877686,555500
2013-09-20,4300.000000,4300.000000,4100.000000,4100.000000,3825.608887,339500
2013-09-23,4050.000000,4150.000000,4050.000000,4150.000000,3872.262695,80000
2013-09-24,4150.000000,4150.000000,4050.000000,4050.000000,3778.955078,88000
2013-09-25,4050.000000,4075.000000,4000.000000,4000.000000,3732.301270,170000
2013-09-26,4050.000000,4050.000000,3975.000000,4000.000000,3732.301270,100000
2013-09-27,4000.000000,4025.000000,3975.000000,3975.000000,3708.974365,23500
2013-09-30,3925.000000,3975.000000,3925.000000,3975.000000,3708.974365,51500
2013-10-01,3975.000000,4000.000000,3950.000000,3950.000000,3685.647705,34000
2013-10-02,4000.000000,4000.000000,3950.000000,3950.000000,3685.647705,57500
2013-10-03,3975.000000,4050.000000,3975.000000,3975.000000,3708.974365,31000
2013-10-04,4000.000000,4025.000000,4000.000000,4000.000000,3732.301270,102500
2013-10-07,4025.000000,4025.000000,3950.000000,4000.000000,3732.301270,34000
2013-10-08,4000.000000,4025.000000,4000.000000,4000.000000,3732.301270,203000
2013-10-09,4000.000000,4025.000000,4000.000000,4000.000000,3732.301270,94000
2013-10-10,4000.000000,4025.000000,4000.000000,4025.000000,3755.628174,140500
2013-10-11,4050.000000,4125.000000,4000.000000,4000.000000,3732.301270,82000
2013-10-16,4050.000000,4100.000000,3950.000000,3950.000000,3685.647705,128000
2013-10-17,4000.000000,4150.000000,4000.000000,4000.000000,3732.301270,139000
2013-10-18,4150.000000,4250.000000,4150.000000,4250.000000,3965.570313,99500
2013-10-21,4300.000000,4300.000000,4250.000000,4250.000000,3965.570313,137500
2013-10-22,4250.000000,4250.000000,4200.000000,4200.000000,3918.916260,69500
2013-10-23,4200.000000,4225.000000,4200.000000,4225.000000,3942.243164,44500
2013-10-24,4200.000000,4225.000000,4125.000000,4225.000000,3942.243164,27000
2013-10-25,4225.000000,4225.000000,4100.000000,4100.000000,3825.608887,161000
2013-10-28,4100.000000,4350.000000,4100.000000,4350.000000,4058.877686,388000
2013-10-29,4350.000000,4425.000000,4300.000000,4400.000000,4105.531250,445000
2013-10-30,4400.000000,4400.000000,4375.000000,4375.000000,4082.204590,111500
2013-10-31,4375.000000,4375.000000,4350.000000,4375.000000,4082.204590,192000
2013-11-01,4375.000000,4375.000000,4300.000000,4350.000000,4058.877686,69500
2013-11-04,4350.000000,4400.000000,4325.000000,4400.000000,4105.531250,67500
2013-11-06,4325.000000,4325.000000,4325.000000,4325.000000,4035.550781,18000
2013-11-07,4325.000000,4350.000000,4325.000000,4350.000000,4058.877686,36500
2013-11-08,4350.000000,4350.000000,4200.000000,4250.000000,3965.570313,90500
2013-11-11,4250.000000,4325.000000,4250.000000,4325.000000,4035.550781,106500
2013-11-12,4325.000000,4325.000000,4175.000000,4200.000000,3918.916260,97500
2013-11-13,4175.000000,4275.000000,4175.000000,4200.000000,3918.916260,470000
2013-11-14,4225.000000,4225.000000,4225.000000,4225.000000,3942.243164,30000
2013-11-15,4225.000000,4225.000000,4200.000000,4200.000000,3918.916260,363500
2013-11-18,4200.000000,4250.000000,4200.000000,4250.000000,3965.570313,7000
2013-11-19,4200.000000,4275.000000,4200.000000,4275.000000,3988.896729,165000
2013-11-20,4300.000000,4300.000000,4275.000000,4275.000000,3988.896729,656000
2013-11-21,4150.000000,4275.000000,4150.000000,4200.000000,3918.916260,56000
2013-11-22,4200.000000,4200.000000,4175.000000,4200.000000,3918.916260,247000
2013-11-25,4200.000000,4300.000000,4200.000000,4275.000000,3988.896729,1064500
2013-11-26,4200.000000,4200.000000,4200.000000,4200.000000,3918.916260,4000
2013-11-27,4175.000000,4175.000000,4150.000000,4175.000000,3895.589355,33000
2013-11-28,4175.000000,4225.000000,4150.000000,4225.000000,3942.243164,114500
2013-11-29,4175.000000,4175.000000,4150.000000,4150.000000,3872.262695,13500
2013-12-02,4175.000000,4200.000000,4000.000000,4025.000000,3755.628174,674000
2013-12-03,3975.000000,4025.000000,3975.000000,4000.000000,3732.301270,128000
2013-12-04,3950.000000,4000.000000,3800.000000,3800.000000,3545.686279,391500
2013-12-05,3925.000000,3925.000000,3800.000000,3800.000000,3545.686279,105000
2013-12-06,3825.000000,3825.000000,3800.000000,3800.000000,3545.686279,20500
2013-12-09,3850.000000,3875.000000,3850.000000,3850.000000,3592.340088,381000
2013-12-10,3850.000000,3975.000000,3850.000000,3975.000000,3708.974365,161000
2013-12-11,3975.000000,3975.000000,3975.000000,3975.000000,3708.974365,24000
2013-12-12,3975.000000,3975.000000,3975.000000,3975.000000,3708.974365,1500
2013-12-13,3975.000000,3975.000000,3900.000000,3900.000000,3638.993896,50000
2013-12-16,3900.000000,3950.000000,3875.000000,3950.000000,3685.647705,449000
2013-12-17,3950.000000,4025.000000,3925.000000,4025.000000,3755.628174,267000
2013-12-18,4000.000000,4025.000000,4000.000000,4025.000000,3755.628174,20000
2013-12-19,4025.000000,4025.000000,4000.000000,4000.000000,3732.301270,9000
2013-12-20,3975.000000,4150.000000,3925.000000,4150.000000,3872.262695,203000
2013-12-23,4200.000000,4275.000000,4175.000000,4250.000000,3965.570313,438500
2013-12-24,4250.000000,4275.000000,4250.000000,4275.000000,3988.896729,24500
2013-12-27,4275.000000,4325.000000,4275.000000,4325.000000,4035.550781,254000
2013-12-30,4300.000000,4350.000000,4300.000000,4300.000000,4012.223877,131500
2014-01-02,4250.000000,4300.000000,4250.000000,4300.000000,4012.223877,60000
2014-01-03,4275.000000,4400.000000,4275.000000,4400.000000,4105.531250,503000
2014-01-06,4400.000000,4400.000000,4370.000000,4400.000000,4105.531250,115300
2014-01-07,4380.000000,4400.000000,4380.000000,4400.000000,4105.531250,219700
2014-01-08,4380.000000,4400.000000,4380.000000,4400.000000,4105.531250,36000
2014-01-09,4400.000000,4400.000000,4390.000000,4400.000000,4105.531250,91300
2014-01-10,4400.000000,4440.000000,4400.000000,4425.000000,4128.858398,37600
2014-01-13,4430.000000,4475.000000,4425.000000,4450.000000,4152.185059,258400
2014-01-15,4500.000000,4600.000000,4450.000000,4450.000000,4152.185059,66500
2014-01-16,4450.000000,4500.000000,4450.000000,4450.000000,4152.185059,12600
2014-01-17,4450.000000,4550.000000,4450.000000,4500.000000,4198.838867,109300
2014-01-20,4500.000000,4525.000000,4500.000000,4500.000000,4198.838867,53800
2014-01-21,4525.000000,4600.000000,4520.000000,4520.000000,4217.500488,44900
2014-01-22,4500.000000,4520.000000,4495.000000,4520.000000,4217.500488,105200
2014-01-23,4550.000000,4550.000000,4500.000000,4500.000000,4198.838867,70300
2014-01-24,4525.000000,4525.000000,4500.000000,4525.000000,4222.166016,111300
2014-01-27,4375.000000,4500.000000,4350.000000,4500.000000,4198.838867,26000
2014-01-28,4500.000000,4590.000000,4500.000000,4560.000000,4254.823730,41700
2014-01-29,4525.000000,4600.000000,4525.000000,4600.000000,4292.146484,33000
2014-01-30,4600.000000,4600.000000,4500.000000,4525.000000,4222.166016,106800
2014-02-03,4500.000000,4600.000000,4400.000000,4500.000000,4198.838867,530500
2014-02-04,4500.000000,4500.000000,4500.000000,4500.000000,4198.838867,0
2014-02-05,4540.000000,4640.000000,4500.000000,4500.000000,4198.838867,353000
2014-02-06,4500.000000,4500.000000,4450.000000,4500.000000,4198.838867,244000
2014-02-07,4475.000000,4620.000000,4475.000000,4510.000000,4208.169922,92700
2014-02-10,4610.000000,4610.000000,4500.000000,4500.000000,4198.838867,23200
2014-02-11,4500.000000,4500.000000,4500.000000,4500.000000,4198.838867,9000
2014-02-12,4500.000000,4500.000000,4500.000000,4500.000000,4198.838867,13900
2014-02-13,4500.000000,4550.000000,4500.000000,4540.000000,4236.162109,55000
2014-02-14,4570.000000,4570.000000,4500.000000,4520.000000,4217.500488,470300
2014-02-17,4520.000000,4520.000000,4460.000000,4500.000000,4198.838867,146400
2014-02-18,4460.000000,4510.000000,4460.000000,4460.000000,4161.516113,218000
2014-02-19,4460.000000,4460.000000,4370.000000,4370.000000,4077.539063,29900
2014-02-20,4370.000000,4370.000000,4265.000000,4270.000000,3984.231445,68900
2014-02-21,4260.000000,4275.000000,4240.000000,4265.000000,3979.566162,294200
2014-02-24,4265.000000,4305.000000,4265.000000,4295.000000,4007.558350,228100
2014-02-25,4305.000000,4360.000000,4305.000000,4350.000000,4058.877686,134100
2014-02-26,4360.000000,4395.000000,4135.000000,4135.000000,3858.266602,211200
2014-02-27,4220.000000,4255.000000,4195.000000,4220.000000,3937.577881,125700
2014-02-28,4220.000000,4235.000000,4210.000000,4225.000000,3942.243164,206300
2014-03-03,4225.000000,4230.000000,4200.000000,4230.000000,3946.908936,65100
2014-03-04,4230.000000,4300.000000,4210.000000,4295.000000,4007.558350,147400
2014-03-05,4295.000000,4295.000000,4270.000000,4285.000000,3998.227539,14800
2014-03-06,4285.000000,4295.000000,4280.000000,4295.000000,4007.558350,33600
2014-03-07,4300.000000,4300.000000,4255.000000,4285.000000,3998.227539,236700
2014-03-10,4285.000000,4360.000000,4285.000000,4310.000000,4021.554443,580300
2014-03-11,4350.000000,4510.000000,4350.000000,4500.000000,4198.838867,742500
2014-03-12,4500.000000,4500.000000,4400.000000,4425.000000,4128.858398,85700
2014-03-13,4490.000000,4490.000000,4450.000000,4490.000000,4189.508301,236900
2014-03-14,4455.000000,4890.000000,4455.000000,4850.000000,4525.415527,2160000
2014-03-17,4875.000000,5100.000000,4850.000000,4930.000000,4600.061523,1004700
2014-03-18,4980.000000,5000.000000,4875.000000,4885.000000,4558.073242,1129300
2014-03-19,4900.000000,4900.000000,4580.000000,4700.000000,4385.454102,590600
2014-03-20,4700.000000,4700.000000,4500.000000,4500.000000,4198.838867,230700
2014-03-21,4600.000000,4600.000000,4395.000000,4420.000000,4124.192871,93600
2014-03-24,4430.000000,4430.000000,4375.000000,4400.000000,4105.531250,169700
2014-03-25,4400.000000,4400.000000,4335.000000,4335.000000,4044.881348,170300
2014-03-26,4340.000000,4340.000000,4265.000000,4280.000000,3993.562256,493500
2014-03-27,4275.000000,4275.000000,4235.000000,4250.000000,3965.570313,182300
2014-03-28,4250.000000,4300.000000,4250.000000,4290.000000,4002.893066,551500
2014-04-01,4280.000000,4450.000000,4280.000000,4400.000000,4105.531250,985700
2014-04-02,4450.000000,4470.000000,4400.000000,4425.000000,4128.858398,321200
2014-04-03,4460.000000,4460.000000,4420.000000,4425.000000,4128.858398,614100
2014-04-04,4425.000000,4425.000000,4305.000000,4320.000000,4030.885254,223900
2014-04-07,4320.000000,4320.000000,4200.000000,4200.000000,3918.916260,1408300
2014-04-08,4210.000000,4230.000000,4200.000000,4200.000000,3918.916260,231900
2014-04-09,4200.000000,4200.000000,4200.000000,4200.000000,3918.916260,0
2014-04-10,4200.000000,4235.000000,4050.000000,4050.000000,3778.955078,792400
2014-04-11,4000.000000,4115.000000,4000.000000,4100.000000,3825.608887,206500
2014-04-14,4120.000000,4150.000000,4100.000000,4100.000000,3825.608887,188500
2014-04-15,4155.000000,4155.000000,4020.000000,4020.000000,3750.962891,283300
2014-04-16,4040.000000,4095.000000,4015.000000,4020.000000,3750.962891,275200
2014-04-17,4050.000000,4175.000000,4025.000000,4030.000000,3760.293457,407200
2014-04-21,4035.000000,4070.000000,4030.000000,4035.000000,3764.958984,97600
2014-04-22,4060.000000,4200.000000,4060.000000,4160.000000,3881.593262,397300
2014-04-23,4160.000000,4195.000000,4060.000000,4060.000000,3788.285889,165800
2014-04-24,4055.000000,4095.000000,4050.000000,4070.000000,3797.616699,189900
2014-04-25,4090.000000,4160.000000,4070.000000,4125.000000,3848.935791,302300
2014-04-28,4120.000000,4125.000000,4045.000000,4055.000000,3783.620605,251100
2014-04-29,4100.000000,4100.000000,4050.000000,4060.000000,3788.285889,33700
2014-04-30,4100.000000,4100.000000,4050.000000,4075.000000,3802.281982,72600
2014-05-02,4100.000000,4250.000000,4080.000000,4160.000000,3881.593262,563400
2014-05-05,4165.000000,4200.000000,4165.000000,4170.000000,3890.924072,464800
2014-05-06,4180.000000,4195.000000,4150.000000,4155.000000,3876.928223,234800
2014-05-07,4115.000000,4160.000000,4100.000000,4150.000000,3872.262695,119400
2014-05-08,4110.000000,4155.000000,4100.000000,4100.000000,3825.608887,203900
2014-05-09,4105.000000,4165.000000,4105.000000,4140.000000,3862.931885,35800
2014-05-12,4140.000000,4170.000000,4085.000000,4140.000000,3862.931885,61300
2014-05-13,4150.000000,4150.000000,4140.000000,4140.000000,3862.931885,283100
2014-05-14,4145.000000,4150.000000,4140.000000,4140.000000,3862.931885,497000
2014-05-16,4160.000000,4160.000000,4140.000000,4145.000000,3867.597412,205600
2014-05-19,4025.000000,4145.000000,4025.000000,4025.000000,3755.628174,404900
2014-05-20,4030.000000,4065.000000,4000.000000,4030.000000,3760.293457,529400
2014-05-21,4040.000000,4065.000000,4000.000000,4040.000000,3769.624268,149100
2014-05-22,4030.000000,4050.000000,4020.000000,4030.000000,3760.293457,254200
2014-05-23,4050.000000,4090.000000,4040.000000,4050.000000,3778.955078,142400
2014-05-26,4055.000000,4055.000000,4050.000000,4055.000000,3783.620605,43900
2014-05-28,4085.000000,4100.000000,4050.000000,4085.000000,3811.612793,353500
2014-05-30,4090.000000,4100.000000,4055.000000,4090.000000,3816.278076,415000
2014-06-02,4225.000000,4230.000000,4075.000000,4225.000000,3942.243164,430100
2014-06-03,4215.000000,4225.000000,4180.000000,4215.000000,3932.912598,154700
2014-06-04,4200.000000,4200.000000,4200.000000,4200.000000,3918.916260,602600
2014-06-05,4200.000000,4200.000000,4200.000000,4200.000000,3918.916260,231100
2014-06-06,4200.000000,4220.000000,4200.000000,4200.000000,3918.916260,239100
2014-06-09,4200.000000,4230.000000,4200.000000,4200.000000,3918.916260,374400
2014-06-10,4225.000000,4225.000000,4190.000000,4225.000000,3942.243164,144600
2014-06-11,4200.000000,4220.000000,4200.000000,4200.000000,3918.916260,51800
2014-06-12,4230.000000,4260.000000,4200.000000,4230.000000,3946.908936,415900
2014-06-13,4230.000000,4250.000000,4220.000000,4230.000000,3946.908936,277000
2014-06-16,4225.000000,4225.000000,4215.000000,4225.000000,3942.243164,71700
2014-06-17,4225.000000,4225.000000,4220.000000,4225.000000,3942.243164,70900
2014-06-18,4225.000000,4225.000000,4220.000000,4225.000000,3942.243164,102200
2014-06-19,4220.000000,4220.000000,4215.000000,4220.000000,3937.577881,323500
2014-06-20,4225.000000,4225.000000,4215.000000,4225.000000,3942.243164,22400
2014-06-23,4235.000000,4235.000000,4215.000000,4235.000000,3951.574219,44800
2014-06-24,4235.000000,4250.000000,4235.000000,4235.000000,3951.574219,172000
2014-06-25,4245.000000,4250.000000,4225.000000,4245.000000,3960.905029,107500
2014-06-26,4245.000000,4250.000000,4235.000000,4245.000000,3960.905029,22000
2014-06-27,4245.000000,4250.000000,4235.000000,4245.000000,3960.905029,353500
2014-06-30,4250.000000,4255.000000,4250.000000,4250.000000,3965.570313,45300
2014-07-01,4250.000000,4250.000000,4240.000000,4250.000000,3965.570313,73900
2014-07-02,4240.000000,4250.000000,4240.000000,4240.000000,3956.239746,116900
2014-07-03,4250.000000,4250.000000,4230.000000,4250.000000,3965.570313,103500
2014-07-04,4300.000000,4310.000000,4250.000000,4300.000000,4012.223877,35400
2014-07-07,4270.000000,4290.000000,4180.000000,4270.000000,3984.231445,43600
2014-07-08,4195.000000,4300.000000,4140.000000,4195.000000,3914.250977,355100
2014-07-09,4195.000000,4195.000000,4195.000000,4195.000000,3914.250977,0
2014-07-10,4050.000000,4200.000000,4050.000000,4050.000000,3778.955078,333600
2014-07-11,4040.000000,4100.000000,4035.000000,4040.000000,3769.624268,562300
2014-07-14,4060.000000,4090.000000,4025.000000,4060.000000,3788.285889,30800
2014-07-15,4050.000000,4100.000000,4050.000000,4050.000000,3778.955078,38100
2014-07-16,4130.000000,4140.000000,4085.000000,4130.000000,3853.601318,470000
2014-07-17,4125.000000,4155.000000,4125.000000,4125.000000,3848.935791,118200
2014-07-18,4160.000000,4190.000000,4100.000000,4160.000000,3881.593262,287600
2014-07-21,4160.000000,4200.000000,4150.000000,4160.000000,3881.593262,202300
2014-07-22,4160.000000,4160.000000,4150.000000,4160.000000,3881.593262,113400
2014-07-23,4160.000000,4185.000000,4160.000000,4160.000000,3881.593262,135900
2014-07-24,4160.000000,4165.000000,4160.000000,4160.000000,3881.593262,36200
2014-07-25,4150.000000,4160.000000,4150.000000,4150.000000,3872.262695,45600
2014-08-04,4100.000000,4100.000000,4050.000000,4100.000000,3825.608887,30300
2014-08-05,4090.000000,4100.000000,4070.000000,4090.000000,3816.278076,17500
2014-08-06,4110.000000,4110.000000,4090.000000,4110.000000,3834.939697,316900
2014-08-07,4130.000000,4150.000000,4125.000000,4130.000000,3853.601318,37200
2014-08-08,4125.000000,4125.000000,4100.000000,4125.000000,3848.935791,3300
2014-08-11,4125.000000,4125.000000,4120.000000,4125.000000,3848.935791,17300
2014-08-12,4205.000000,4210.000000,4150.000000,4205.000000,3923.581787,200900
2014-08-13,4200.000000,4210.000000,4200.000000,4200.000000,3918.916260,25800
2014-08-14,4160.000000,4200.000000,4155.000000,4160.000000,3881.593262,200700
2014-08-15,4130.000000,4210.000000,4130.000000,4130.000000,3853.601318,400
2014-08-18,4195.000000,4195.000000,4085.000000,4195.000000,3914.250977,16200
2014-08-19,4200.000000,4205.000000,4175.000000,4200.000000,3918.916260,301900
2014-08-20,4200.000000,4200.000000,4200.000000,4200.000000,3918.916260,100
